
(74700504,61642127,-78.98,'CA','San','Blossom Hill & Winfield - San Jose_967 Blossom Hill Road_San Jose California 95123_408-281-2886',37.2505779,-121.8662159),
(82236028,63366866,-62.68,'CA','San','Capitol & Timberloop - San Jose_605 West Capitol Expressway_San Jose California 95136_4084484369',37.27455528,-121.8548642),
(72192103,57000812,-34.77,'CA','San','Coleman & Taylor - San Jose_695 Coleman Ave_San Jose California 95110_4082932362',37.342308,-121.910805),
(51464135,32564452,-63.06,'CA','San','Tully & King - San Jose_1712 Tully Rd_San Jose California 95122_4085318944',37.322484,-121.825772),
(69907091,03122695,-62.57,'CA','San','1st Street & Trimble - San Jose_2579 North First Street_San Jose California 95131_408-428-9887',37.38531021,-121.9273734),
(40848007,35221220,-56.24,'CA','San','101 Center Park Plaza_125 Park Center Plaza_San Jose California 95113_408-293-3274',37.33191231,-121.8906576),
(06113729,12967099,-84.22,'CA','San','Alameda & Julian - S.J._1338 The Alameda_San Jose California 95126_408-920-0266',37.33223873,-121.9127696),
(96939730,72533899,-64.48,'CA','San','Aborn & White_2721 Aborn Rd_San Jose California 95121_(408) 270-1383',37.31371276,-121.7939115),
(37127559,09496202,-59.82,'CA','San','Almaden & Blossom Hill - San Jose_5353 Almaden Expressway_San Jose California 95129_408-979-1029',37.25213,-121.87924),
(55792297,12002225,-82.62,'CA','San','Almaden Center - San Jose_6477 Almaden Blvd_San Jose California 951202918_(408) 323-9511',37.222397,-121.864071),
(01713449,13542068,-54.21,'CA','San','Bascom Square_1574 South Bascom Ave_San Jose California 95125_(408) 377-0222',37.29489868,-121.931633),
(02089334,26135663,-79.97,'CA','San','Almaden & Curtner - San Jose_2306 Almaden Rd_San Jose California 95125_408-267-6345',37.29222856,-121.8799995),
(70292034,97632961,-32.25,'CA','San','Blossom Hill_854 Blossom Hill Road_San Jose California 92109_(408) 224-7574',37.250163,-121.858371),
(56231221,87252817,-34.06,'CA','San','Bernal & Via Del Oro - San Jose_125 Bernal Road_San Jose California 95119_408-362-1129',37.22998147,-121.7741177),
(13923835,42618257,-76.96,'CA','San','Capital Square Mall - San Jose_2707 McKee Road_San Jose California 95127_(408) 272-4890',37.37055562,-121.8427079),
(22658017,43950636,-36.33,'CA','San','Berryessa & King St - San Jose_1712 Berryessa Avenue_San Jose California 95133_4082544988',37.373821,-121.873067),
(89093429,60921971,-33.31,'CA','San','Capitol & McLaughlin - San Jose_1041 East Capitol Expressway_San Jose California 95121_408-362-4583',37.29963232,-121.8224208),
(96576296,71156357,-30.96,'CA','San','Capitol & Tully - San Jose_2990 East Capitol Expressway_San Jose California 95148_408-274-5881',37.31688996,-121.8077312),
(62258772,15662230,-48.45,'CA','San','Capitol Expy & Aborn - San Jo_1847 E. Capitol Expressway_San Jose California 95121_4085319261',37.3132,-121.8082),
(50887507,26413433,-46.31,'CA','San','Curtner & Leigh - San Jose_1876 Curtner Avenue_San Jose California 95124_4086268269',37.2759,-121.922498),
(24242211,62012642,-60.80,'CA','San','Foxworthy & Cherry - San Jose_1455 East Foxworthy Avenue_San Jose California 95118_408-445-8772',37.27442019,-121.8933729),
(58864695,62561064,-55.69,'CA','San','Hillsdale & Camden - San Jose_1815 Hillsdale Avenue_San Jose California 95124_408-978-1674',37.26290298,-121.9179478),
(92396990,48954635,-84.33,'CA','San','Meridian & Lenn - San Jose_1702 Meridian Avenue_San Jose California 95125_408-266-6680',37.292688,-121.913499),
(57210387,69464441,-34.96,'CA','San','Lincoln & Willow - San Jose_1167 Lincoln Avenue_San Jose California 95125_4082972935',37.307352,-121.900286),
(62439258,52757636,-74.27,'CA','San','North First & Rio Robles - San Jose_31 Rio Robles East_San Jose California 95134_408-435-9621',37.40549001,-121.9439981),
(24505426,89551068,-51.44,'CA','San','Meridian & Willow - San Jose_1087 Meridian Avenue_San Jose California 95125_408-723-1425',37.30422904,-121.9135765),
(09746850,05483044,-64.14,'CA','San','Oakridge Mall - San Jose_925 Blossom Hill Road_San Jose California 95123_408-226-6603',37.25059498,-121.8624183),
(16251514,22775337,-41.01,'CA','San','North Park Plaza - San Jose_1704 Oakland Road_San Jose California 95131_(408) 573-1445',37.3828855,-121.8958999),
(09866701,74058544,-50.30,'CA','San','Princeton Plaza - San Jose_1362 Kooser Road_San Jose California 95118_(408) 448-1494',37.24596753,-121.8877583),
(08512666,62663567,-73.35,'CA','San','Park & Naglee - San Jose_1700 Park Avenue_San Jose California 95126_408-271-2713',37.33395061,-121.9239993),
(25050457,49762160,-77.15,'CA','San','Pavilion Downtown_150 S. First Street_San Jose California 95113_(408) 293-9945',37.33372521,-121.8886599),
(88611856,59343506,-40.44,'CA','San','San Felipe & Yerba Buena - San Jose_4848 San Felipe Road_San Jose California 95135_408-531-8204',37.29795551,-121.7702927),
(66701938,17444443,-44.01,'CA','San','River Oaks & Montague - San Jose_670 River Oaks Parkway_San Jose California 95134_408-577-0542',37.39803691,-121.9233291),
(29947141,85845553,-50.81,'CA','San','Saratoga & Williams - San Jose_995 Saratoga Avenue_San Jose California 95129_4088650175',37.3084,-121.9779),
(84181281,55573336,-74.37,'CA','San','San Carlos & Meridian - San Jose_1401 West San Carlos Avenue_San Jose California 95126_4082759368',37.32343212,-121.9137131),
(66930894,15018923,-58.52,'CA','San','Story & King - San Jose (UCO)_1110 King Road_San Jose California 95122_4089233583',37.338963,-121.84196),
(58849702,72941304,-66.43,'CA','San','Santa Teresa & Snell - San Jose_6009 Snell Avenue_San Jose California 95123_408-972-1857',37.23833137,-121.830658),
(17300461,34972637,-46.66,'CA','San','Silver Creek @ Beaumont Canyon - SJ_5651 Silver Creek Valley Rd._San Jose California 95138_(408) 274-1055',37.28756338,-121.77853),
(09013933,16470493,-68.45,'CA','San','Technology @ Metro Drive - San Jose_1759 Technology Dr_San Jose California 95110_408-451-9318',37.36880506,-121.919546),
(71184302,36861410,-64.15,'CA','San','Tully & Quimby - San Jose_1998 Tully Road_San Jose California 95122_(408) 270-1628',37.3258008,-121.82092),
(47038387,02907722,-77.37,'CA','San','Stevens Creek & Lawrence - San Jose_5180 A Stevens Creek Blvd_San Jose California 95129_408-557-8117',37.32307695,-121.9934077),
(87110700,35389917,-58.72,'CA','San','W.Santa Clara @ San Pedro Sq_145 West Santa Clara Street_San Jose California 951131705_(408) 288-8803',37.33508637,-121.8926351),
(15963849,83884896,-63.99,'CA','San','Story & White - San Jose_1080 South White Rd_San Jose California 95127_4082583890',37.35667465,-121.8193745),
(41657509,94001334,-47.99,'CA','San','Westpark Plaza - San Jose_1335 S. Winchester Blvd._San Jose California 95128_(408) 871-0199',37.30002883,-121.9499174),
(03031320,61970283,-75.63,'CA','San','Winchester & Magliocco - San Jose_804 South Winchester Boulevard_San Jose California 95128_408-244-6769',37.3130434,-121.949995),
(17741858,01649447,-43.40,'CA','San','Valley Fair Mall - SJ_2855 Stevens Creek Boulevard_San Jose California 95050_408-983-0804',37.3233604,-121.9459242),
(14430020,03817033,-74.81,'CA','San','Westgate Shopping Center_1600 Saratoga Avenue_San Jose California 95129_(408) 374-4295',37.29339636,-121.9901975),
(88598675,29900332,-59.10,'CA','San','Willow Glen_1396 Lincoln Avenue_San Jose California 95125_(408) 298-5272',37.30363946,-121.8972901),
(79048325,48617647,-55.09,'CA','San','Winchester & Steven's Creek_3055 Olin Avenue_San Jose California 95128_408-241-3877',37.32052929,-121.9512245),
(16514399,16839147,-78.78,'CA','San','Bayfair Center - San Leandro_15555 E. 14th St_San Leandro California 94578_510-481-5790',37.702679,-122.124866),
(98745455,74121084,-35.60,'CA','San','E. 14th & 136th - San Leandro_13808 E 14th St._San Leandro California 94578_510-667-0895',37.71488733,-122.1419916),
(54527814,41305753,-45.75,'CA','San','E. 14th St. San Leandro_1433-1445 E 14th_San Leandro California 94577_(510) 614-8342',37.73536154,-122.1639622),
(47611165,74815901,-63.36,'CA','San','Davis & Hwy 880_1933 Davis St_San Leandro California 94577_510-569-1375',37.71796775,-122.1809647),
(05676256,26175598,-76.86,'CA','San','MacArthur & Estudillo - San Leandro_1057 A MacArthur Blvd_San Leandro California 94577_510-633-3045',37.733355,-122.139887),
(94061212,55155417,-74.92,'CA','San','Marina @ 880 FWY - San Leandro_1209 Marina Boulevard_San Leandro California 94577_(510) 357-6101',37.71225088,-122.1624686),
(47949593,81116649,-67.57,'CA','San','15600 Hesperian - San Lorenzo_15600 Hesperian Boulevard_San Lorenzo California 945801639_510-317-7433',37.6866544,-122.1299939),
(61651994,88331693,-30.81,'CA','San','Vons-San Luis Obispo 2306_3900 S Broad_San Luis Obispo California 93401',35.2499142,-120.6439734),
(86274096,05287267,-70.28,'CA','San','Albertsons - San Luis Obispo 6372_771 Foothill Blvd_San Luis Obispo California 93405_805-541-1285',35.282787,-120.705904),
(73749830,47726712,-32.65,'CA','San','Chorro Street - San Luis Obispo_17 Chorro Street_San Luis Obispo California 93405_(805) 547-9054',35.2938175,-120.6702498),
(97097012,95898328,-49.62,'CA','San','Hwy 78 & Rancho Santa Fe San Marco_1680 Descanso Avenue_San Marcos California 92069_760-510-1643',33.14889221,-117.1986149),
(79991040,70206927,-54.02,'CA','San','Las Posas Drive & Grand San Marcos_125 South Las Posas Rd Suite B_San Marcos California 920782419_760-736-9971',33.142549,-117.191874),
(43851975,00113472,-40.59,'CA','San','Knoll & San Marcos San Marcos_126 Knoll Road_San Marcos California 92069_760-744-8875',33.13897109,-117.1746021),
(62780109,25851729,-49.11,'CA','San','Nordahl & Hwy 78 San Marcos_751 Center Drive_San Marcos California 92069_760-743-7402',33.13594217,-117.1211879),
(48744041,53436691,-75.66,'CA','San','San Marcos Blvd. & Rancho Santa Fe_1903 W. San Marcos Blvd._San Marcos California 92069_760-598-8099',33.13140351,-117.2087509),
(19629176,71330740,-55.81,'CA','San','Twin Oaks Valley & Discovery San M_342 S. Twin Oaks Valley Rd._San Marcos California 92069_760-891-0696',33.127106,-117.165495),
(63118096,78241088,-81.83,'CA','San','San Marino_2265 Huntington Drive_San Marino California 91108_626-683-0807',34.12235819,-118.1052201),
(91944871,38708631,-30.58,'CA','San','17th & El Camino - San Mateo_1701 South El Camino Real_San Mateo California 94402_650-357-8176',37.55220768,-122.3140738),
(92431765,47927459,-70.63,'CA','San','38th & El Camino - San Mateo_3790 El Camino Real_San Mateo California 94403_650-638-0210',37.533684,-122.293607),
(31794133,13401165,-76.50,'CA','San','3rd & Delaware - San Mateo_680 E. 3rd Ave_San Mateo California 94401_6503758443',37.567432,-122.319374),
(29919750,31590440,-67.31,'CA','San','DeAnza & Polhemus_111 DeAnza Blvd_San Mateo California 94401_(650) 345-0483',37.520111,-122.337379),
(62808630,28388805,-71.96,'CA','San','Bridgepoint Pkwy @ Hwy 92 - San Mat_2292 Bridgeport Parkway_San Mateo California 94404_(650) 357-1533',37.562044,-122.282442),
(95404870,03268251,-47.67,'CA','San','Peninsula & Delaware - San Mateo_842 North Delaware Street_San Mateo California 94401_650-685-8864',37.57984425,-122.3339063),
(11780833,74179030,-41.13,'CA','San','Hillsdale Mall_145 Hillsdale Mall_San Mateo California 944033497_(650) 345-7907',37.5373005,-122.3003),
(23373839,90741465,-78.21,'CA','San','Saratoga & Park Place North_1391 Saratoga Drive_San Mateo California 94403_650-357-7440',37.54333689,-122.291887),
(11241970,87119113,-67.20,'CA','San','San Mateo_54 East Fourth Avenue_San Mateo California 94401_650-548-1764',37.56285263,-122.3242338),
(97730248,74307565,-77.17,'CA','San','San Pablo Dam & San Pablo - Sa(UCO)_30 A San Pablo Town Center_San Pablo California 94806_510-236-1544',37.962078,-122.344131),
(26994288,42624257,-50.10,'CA','San','Western & 25th_2470 S Western Ave_San Pedro California 90732_310-514-0047',33.72306526,-118.3127051),
(14481726,09134980,-32.45,'CA','San','Western & Westmont San Pedro_28166 S. Western Ave._San Pedro California 90732_310-514-2550',33.7642954,-118.3112372),
(56006800,35522485,-41.83,'CA','San','2nd & Grand - San Rafael_777 Grand Avenue_San Rafael California 94901_415-454-2765',37.97083843,-122.5188815),
(63507263,33473618,-57.31,'CA','San','Irwin & Lincoln - San Rafael_647 Irwin St_San Rafael California 94915_415-485-4964',37.967693,-122.521669),
(79424687,73887392,-76.74,'CA','San','Terra Linda_260 Northgate One_San Rafael California 94903_(415) 492-1928',38.00766885,-122.5458006),
(46811809,51325864,-45.28,'CA','San','San Rafael/4th St._1100 Fourth Street_San Rafael California 94901_415-455-8158',37.97311985,-122.5281834),
(53867601,27124841,-50.64,'CA','San','500 The Marketplace - San Ramon_500 The Marketplace_San Ramon California 945834747_925-830-1116',37.762443,-121.949834),
(60656678,04909788,-41.64,'CA','San','Alcosta @ Village Pkwy - San Ramon_9150A Alcosta Blvd_San Ramon California 94583_(925) 803-0554',37.72991375,-121.9313349),
(58161642,86745009,-81.42,'CA','San','Crow Canyon Place - San Ram_3110 Crow Canyon Place_San Ramon California 94583_925-328-1061',37.778426,-121.97149),
(40156712,57845984,-60.45,'CA','San','Magnolia Square - San Ramon_2005 Crow Canyon Place_San Ramon California 94583_(925) 806-0870',37.78066888,-121.9739143),
(15502088,11335025,-55.39,'CA','San','Camino de la Plaza & I-5 San Ysidr_4201 Camino de la Plaza_San Ysidro California 92173_619-690-5144',32.5453084,-117.0427637),
(96628126,45291971,-82.61,'CA','Sand','Hwy 1 & Tioga - Sand City_2160 California Avenue_Sand City California 93955_(831) 394-1236',36.62276057,-121.8422146),
(93681012,43557754,-70.82,'CA','Santa','SNA Airport_18601 Airport Way North_Santa Ana California 92707_949-252-6125',33.68115519,-117.8586024),
(81803222,90145705,-57.91,'CA','Santa','Harbor & McFadden Santa Ana_721 S. Harbor Blvd._Santa Ana California 927042336_714-531-3751',33.73806,-117.919899),
(47765653,91683859,-36.13,'CA','Santa','17th & Grand Santa Ana_1248 East 17th Street_Santa Ana California 92701_714-836-6975',33.75997216,-117.8529607),
(21770527,54826774,-57.30,'CA','Santa','17th & Tustin Santa Ana_2302 E. 17th Street_Santa Ana California 927058609_714-568-9884',33.75979799,-117.8336449),
(71418410,50096783,-37.72,'CA','Santa','Bristol & Memory Lane Santa Ana_2701 N. Bristol Street_Santa Ana California 927061457_714-834-9568',33.7730588,-117.8846938),
(53711434,89909575,-42.16,'CA','Santa','1st & Lyon Santa Ana_1640 E. 1st Street_Santa Ana California 927016394_714-542-0360',33.7455,-117.84516),
(24552717,35721698,-64.60,'CA','Santa','600 Santa Ana Blvd. - Santa Ana_600 W Santa Ana Blvd_Santa Ana California 92701_(714) 836-0386',33.74837109,-117.8734513),
(52220579,86169337,-73.53,'CA','Santa','Bristol & MacArthur Santa Ana_3345 S. Bristol Street_Santa Ana California 927047245_714-437-7323',33.70312791,-117.8854587),
(28795559,75555734,-76.54,'CA','Santa','4th & Broadway Santa Ana_301 W. 4th Street_Santa Ana California 92701_714-564-0591',33.74800567,-117.8697903),
(40921961,88066271,-31.77,'CA','Santa','MacArthur & Hutton Santa Ana_2 Hutton Centre Drive_Santa Ana California 92707_714-545-5154',33.6981,-117.8656),
(94752377,59631384,-63.94,'CA','Santa','1990 Cliff Drive Santa Barbara_1990 Cliff Drive_Santa Barbara California 93109_805-884-1811',34.40185968,-119.7237085),
(71053448,62987862,-70.36,'CA','Santa','800 State Street_800 State Street_Santa Barbara California 93101_(805) 962-0173',34.41983015,-119.6995113),
(50440735,85896617,-49.10,'CA','Santa','Montecito_1046 - A Coast Village Road_Santa Barbara California 93108_(805) 565-1935',34.4323,-119.6348),
(05617456,78936658,-76.63,'CA','Santa','State & Victoria Santa Barbara_1235 State Street_Santa Barbara California 931012607_805-884-0243',34.42373336,-119.7048026),
(37412897,81276323,-59.16,'CA','Santa','Five Points Center_3957 State Street_Santa Barbara California 93105_(805) 964-8501',34.44035839,-119.7528612),
(75681756,50968757,-58.30,'CA','Santa','Hwy 101 & La Cumbre Road Santa Bar_3815 State Street_Santa Barbara California 931055154_805-563-1850',34.44040927,-119.7471224),
(95057144,76986315,-61.62,'CA','Santa','State & Cota Santa Barbara_539 State Street_Santa Barbara California 931011601_805-884-4029',34.41710125,-119.6958414),
(32625460,86050889,-35.39,'CA','Santa','El Camino & Lawrence - Santa Clara_3605 El Camino Real_Santa Clara California 95051_408-296-5078',37.35237504,-121.997137),
(64768029,16077369,-67.94,'CA','Santa','200 Saratoga Ave_200 Saratoga Ave_Santa Clara California 95050_408-296-6808',37.32795244,-121.9660343),
